date,iso_week,close,volume,close_point_relative_normalization,volume_point_relative_normalization
2016-09-27,2016-39,606.17,49422400.0,0.008887705340944851,0.4545497354154773
2016-09-28,2016-39,604.73,48722600.0,0.006491020754622712,0.433953934627904
2016-09-29,2016-39,605.69,55658600.0,0.008088810478837694,0.6380872216564935
2016-09-30,2016-39,609.74,56122400.0,0.014829485877868809,0.651737310832367
2016-10-01,2016-39,613.98,56357000.0,0.021886390493150998,0.6586418190700987
2016-10-02,2016-40,610.89,39249800.0,0.0,0.0
2016-10-03,2016-40,612.13,46798300.0,0.0020298253368036256,0.19231945130930606
2016-10-04,2016-40,610.2,49801600.0,-0.0011294995825761323,0.2688370386600696
2016-10-05,2016-40,612.51,68077500.0,0.0026518685851790735,0.7344674367767479
2016-10-06,2016-40,613.02,56812100.0,0.003486716102735432,0.4474494137549745
2016-10-07,2016-40,617.12,64071400.0,0.010198235361521757,0.6324006746531192
2016-10-08,2016-40,619.11,42345900.0,0.013455777635908328,0.07888193060856352
2016-10-09,2016-41,616.75,39243400.0,0.0,0.0
2016-10-10,2016-41,618.99,67481100.0,0.0036319416295096385,0.719552842006554
2016-10-11,2016-41,641.07,103590000.0,0.039432509120389314,1.6396795384701632
2016-10-12,2016-41,636.19,92370200.0,0.031520064856100705,1.3537766860159923
2016-10-13,2016-41,636.79,61620700.0,0.0324929063640047,0.5702181768144452
2016-10-14,2016-41,640.38,58144600.0,0.03831374138629906,0.4816402248530962
2016-10-15,2016-41,638.65,39035400.0,0.035508715038508276,-0.005300254310278918
2016-10-16,2016-42,641.63,40298100.0,0.0,0.0
2016-10-17,2016-42,639.19,58063600.0,-0.0038028147062948436,0.4408520500966546
2016-10-18,2016-42,637.96,65546700.0,-0.0057198073656156145,0.6265456684062027
2016-10-19,2016-42,630.52,69381700.0,-0.017315275158580556,0.7217114454527633
2016-10-20,2016-42,630.86,56957300.0,-0.01678537474868691,0.41339914288763
2016-10-21,2016-42,632.83,55951000.0,-0.013715069432538973,0.3884277422508753
2016-10-22,2016-42,657.29,78556500.0,0.024406589467450113,0.9493847104454056
2016-10-23,2016-43,657.07,54474600.0,0.0,0.0
2016-10-24,2016-43,653.76,62218200.0,-0.0050375150288402,0.14215065369915525
2016-10-25,2016-43,657.59,90378800.0,0.0007913920891229331,0.6590998373553913
2016-10-26,2016-43,678.3,88877100.0,0.032310103946306956,0.6315328611866815
2016-10-27,2016-43,688.31,96105300.0,0.04754440166192331,0.7642222246698462
2016-10-28,2016-43,689.65,81145500.0,0.049583758199278405,0.48960249363923736
2016-10-29,2016-43,714.48,134761000.0,0.08737273045489813,1.4738318408946554
2016-10-30,2016-44,701.86,100665000.0,0.0,0.0
2016-10-31,2016-44,700.97,97064400.0,-0.0012680591570968236,-0.035768141856653224
2016-11-01,2016-44,729.79,130527000.0,0.03979426096372496,0.29664729548502455
2016-11-02,2016-44,740.83,84865200.0,0.05552389365400501,-0.15695425420950682
2016-11-03,2016-44,688.7,172808000.0,-0.018750178098196124,0.7166641831818408
2016-11-04,2016-44,703.24,99907700.0,0.001966204086285117,-0.007522972234639602
2016-11-05,2016-44,703.42,53752300.0,0.002222665488843756,-0.46602791436944324
2016-11-06,2016-45,711.52,59902200.0,0.0,0.0
2016-11-07,2016-45,703.13,65047100.0,-0.011791657297054225,0.08588833131337403
2016-11-08,2016-45,709.85,79660800.0,-0.0023470879244433807,0.32984765167222574
2016-11-09,2016-45,723.27,132429000.0,0.016513941983359537,1.210753528251049
2016-11-10,2016-45,715.53,68807800.0,0.005635821902406191,0.1486689971319919
2016-11-11,2016-45,716.41,63119700.0,0.006872610748819508,0.05371255145887788
2016-11-12,2016-45,705.05,64622500.0,-0.009093208904879746,0.07880011084734795
2016-11-13,2016-46,702.03,80318100.0,0.0,0.0
2016-11-14,2016-46,705.02,62993000.0,0.004259077247411147,-0.21570604882336608
2016-11-15,2016-46,711.62,72038500.0,0.013660384883837029,-0.1030851078399514
2016-11-16,2016-46,744.2,141294000.0,0.060068658034557076,0.7591800602852905
2016-11-17,2016-46,740.98,108579000.0,0.05548195946042189,0.3518621580938792
2016-11-18,2016-46,751.59,87363100.0,0.07059527370625185,0.08771372828789525
2016-11-19,2016-46,751.62,110608000.0,0.07063800692278122,0.37712420986054207
2016-11-20,2016-47,731.03,154116000.0,0.0,0.0
2016-11-21,2016-47,739.25,60802400.0,0.011244408574203613,-0.605476394404215
2016-11-22,2016-47,751.35,129906000.0,0.027796396864697925,-0.15708946507825272
2016-11-23,2016-47,744.59,76543800.0,0.018549170348686195,-0.5033364478704352
2016-11-24,2016-47,740.29,85919300.0,0.012667058807436016,-0.44250240078901604
2016-11-25,2016-47,741.65,67807600.0,0.014527447573970953,-0.5600223208492304
2016-11-26,2016-47,735.38,54962700.0,0.00595050818707854,-0.6433679825585923
2016-11-27,2016-48,732.03,52601800.0,0.0,0.0
2016-11-28,2016-48,735.81,61888600.0,0.005163722798245951,0.1765490914759571
2016-11-29,2016-48,735.6,68511100.0,0.004876849309454645,0.3024478249793734
2016-11-30,2016-48,745.69,84070800.0,0.018660437413767328,0.5982494895611936
2016-12-01,2016-48,756.77,80461900.0,0.03379642910809677,0.5296415712009854
2016-12-02,2016-48,777.94,127605000.0,0.0627160089067389,1.4258675558631073
2016-12-03,2016-48,771.15,69547300.0,0.05344043276914889,0.3221467706428298
2016-12-04,2016-49,773.87,60557900.0,0.0,0.0
2016-12-05,2016-49,758.7,106363000.0,-0.019602775659994465,0.7563852115083252
2016-12-06,2016-49,764.22,116218000.0,-0.012469794668355072,0.919122030321395
2016-12-07,2016-49,768.13,96426100.0,-0.0074172664659438725,0.5922959679909641
2016-12-08,2016-49,770.81,80111900.0,-0.003954152506234987,0.3228975905703466
2016-12-09,2016-49,772.79,68705300.0,-0.0013955832374946686,0.13453901142542923
2016-12-10,2016-49,774.65,53843100.0,0.001007921227079489,-0.11088231262973125
2016-12-11,2016-50,769.73,57313400.0,0.0,0.0
2016-12-12,2016-50,780.09,76571000.0,0.01345926493705596,0.3360051925029748
2016-12-13,2016-50,780.56,81645600.0,0.014069868655242734,0.4245464411463986
2016-12-14,2016-50,781.48,75979000.0,0.015265092954672488,0.3256760199185531
2016-12-15,2016-50,778.09,81580100.0,0.010860951242643635,0.4234036019499803
2016-12-16,2016-50,784.91,83608200.0,0.0197212009405896,0.45878974201495626
2016-12-17,2016-50,790.83,78989800.0,0.027412209476050053,0.3782082375151361
2016-12-18,2016-51,790.53,60524400.0,0.0,0.0
2016-12-19,2016-51,792.71,74886400.0,0.0027576436061882426,0.2372927282220063
2016-12-20,2016-51,800.88,99629300.0,0.013092482258737936,0.6461014070358402
2016-12-21,2016-51,834.28,155576000.0,0.055342618243456876,1.5704674478392184
2016-12-22,2016-51,864.54,200027000.0,0.09362073545595995,2.3048985202662067
2016-12-23,2016-51,921.98,275564000.0,0.1662808495566266,3.5529406322078367
2016-12-24,2016-51,898.82,137727000.0,0.13698404867620462,1.2755615916886414
2016-12-25,2016-52,896.18,143665000.0,0.0,0.0
2016-12-26,2016-52,907.61,123771000.0,0.01275413421410887,-0.13847492430306618
2016-12-27,2016-52,933.2,167308000.0,0.04130866566984315,0.16457035464448544
2016-12-28,2016-52,975.92,236630000.0,0.08897766073779811,0.647095673963735
2016-12-29,2016-52,973.5,199320000.0,0.08627731036175779,0.3873942853165351
2016-12-30,2016-52,961.24,187474000.0,0.07259702291950276,0.3049385723732294
2016-12-31,2016-52,963.74,99135100.0,0.07538664107656956,-0.30995649601503494
2017-01-01,2017-01,998.33,147775000.0,0.0,0.0
2017-01-02,2017-01,1021.75,222185000.0,0.0234591768252983,0.5035357807477585
2017-01-03,2017-01,1043.84,185168000.0,0.04558612883515467,0.2530400947386229
2017-01-04,2017-01,1154.73,344946000.0,0.1566616249136057,1.3342649297919134
2017-01-05,2017-01,1013.38,510199000.0,0.015075175543157071,2.452539333446117
2017-01-06,2017-01,902.2,351876000.0,-0.0962908056454278,1.381160548130604
2017-01-07,2017-01,908.59,279550000.0,-0.08989011649454592,0.8917272881069194
2017-01-08,2017-02,911.2,158715000.0,0.0,0.0
2017-01-09,2017-02,902.83,141877000.0,-0.00918568920105356,-0.10608953155026302
2017-01-10,2017-02,907.68,115808000.0,-0.0038630377524144777,-0.2703399174621176
2017-01-11,2017-02,777.76,310929000.0,-0.14644424934152767,0.9590397882997825
2017-01-12,2017-02,804.83,222326000.0,-0.11673617208077258,0.4007875752134329
2017-01-13,2017-02,823.98,168968000.0,-0.09571992976294996,0.06460006930661888
2017-01-14,2017-02,818.41,93063300.0,-0.10183274802458309,-0.41364521311785274
2017-01-15,2017-03,821.8,71013600.0,0.0,0.0
2017-01-16,2017-03,831.53,82755200.0,0.011839863713799081,0.16534297655660324
2017-01-17,2017-03,907.94,155095000.0,0.1048186906789974,1.184018272556243
2017-01-18,2017-03,886.62,225677000.0,0.07887563884156745,2.177940563497696
2017-01-19,2017-03,899.07,105625000.0,0.0940253102944757,0.48739114761116187
2017-01-20,2017-03,895.03,86728400.0,0.08910927232903387,0.22129282278324158
2017-01-21,2017-03,921.79,111158000.0,0.12167193964468237,0.5653058005790441
2017-01-22,2017-04,924.67,116573000.0,0.0,0.0
2017-01-23,2017-04,921.01,73588600.0,-0.003958168860242028,-0.3687337548145797
2017-01-24,2017-04,892.69,111349000.0,-0.034585311516540984,-0.04481312139174598
2017-01-25,2017-04,901.54,120831000.0,-0.025014329436447547,0.03652646839319562
2017-01-26,2017-04,917.59,131958000.0,-0.007656785664074683,0.13197738755972654
2017-01-27,2017-04,919.75,125594000.0,-0.005320817156390878,0.07738498623180323
2017-01-28,2017-04,921.59,68979600.0,-0.0033309180572528296,-0.40827121203023
2017-01-29,2017-05,919.5,60851700.0,0.0,0.0
2017-01-30,2017-05,920.38,78227300.0,0.0009570418705817652,0.28554009173120876
2017-01-31,2017-05,970.4,164582000.0,0.05535617183251773,1.7046409549774286
2017-02-01,2017-05,989.02,150110000.0,0.07560630777596522,1.4668168678935838
2017-02-02,2017-05,1011.8,145821000.0,0.10038064165307237,1.3963340383259628
2017-02-03,2017-05,1029.91,201278000.0,0.12007612833061465,2.3076808043160666
2017-02-04,2017-05,1042.9,155064000.0,0.13420337139749883,1.5482279048900853
2017-02-05,2017-06,1027.34,114208000.0,0.0,0.0
2017-02-06,2017-06,1038.15,111762000.0,0.010522319777289013,-0.02141706360325024
2017-02-07,2017-06,1061.35,146007000.0,0.03310491171374608,0.2784305827963014
2017-02-08,2017-06,1063.07,201855000.0,0.03477913835731106,0.7674331045110676
2017-02-09,2017-06,994.38,407220000.0,-0.03208285475110473,2.5655996077332586
2017-02-10,2017-06,988.67,190452000.0,-0.03764089785270697,0.6675889604931353
2017-02-11,2017-06,1004.45,102261000.0,-0.022280841785582095,-0.10460738302045391
2017-02-12,2017-07,999.18,67530000.0,0.0,0.0
2017-02-13,2017-07,990.64,100607000.0,-0.008547008547008517,0.4898119354361026
2017-02-14,2017-07,1004.55,137946000.0,0.005374407013751359,1.0427365615282098
2017-02-15,2017-07,1007.48,89759400.0,0.008306811585500284,0.32917814304753445
2017-02-16,2017-07,1027.44,122277000.0,0.028283192217618547,0.810706352732119
2017-02-17,2017-07,1046.21,136474000.0,0.04706859624892412,1.0209388419961498
2017-02-18,2017-07,1054.42,99073500.0,0.0552853339738586,0.4671035095513105
2017-02-19,2017-08,1047.87,77423300.0,0.0,0.0
2017-02-20,2017-08,1079.98,109478000.0,0.03064311412675247,0.4140187772931405
2017-02-21,2017-08,1115.3,186869000.0,0.06434958534932766,1.4136015902189651
2017-02-22,2017-08,1117.44,136100000.0,0.06639182341320993,0.7578687552713459
2017-02-23,2017-08,1166.72,189454000.0,0.11342055789363203,1.4469894721614809
2017-02-24,2017-08,1173.68,330759000.0,0.12006260318550988,3.272086051614953
2017-02-25,2017-08,1143.84,139961000.0,0.09158578831343589,0.8077374640450614
2017-02-26,2017-09,1165.2,116486000.0,0.0,0.0
2017-02-27,2017-09,1179.97,131570000.0,0.012675935461723187,0.12949195611489794
2017-02-28,2017-09,1179.97,184956000.0,0.012675935461723187,0.5877959583125869
2017-03-01,2017-09,1222.5,229057000.0,0.04917610710607612,0.9663908109128994
2017-03-02,2017-09,1251.01,368275000.0,0.07364400961208362,2.1615387256837733
2017-03-03,2017-09,1274.99,315739000.0,0.09422416752488849,1.7105317377195544
2017-03-04,2017-09,1255.15,183270000.0,0.07719704771713021,0.5733221159624333
2017-03-05,2017-10,1267.12,134127000.0,0.0,0.0
2017-03-06,2017-10,1272.83,153657000.0,0.004506281962245229,0.14560826679192118
2017-03-07,2017-10,1223.54,291256000.0,-0.034392954100637585,1.1714941808882626
2017-03-08,2017-10,1150.0,332603000.0,-0.09243007765641764,1.4797617183713943
2017-03-09,2017-10,1188.49,212283000.0,-0.062054106951196286,0.5827014695027846
2017-03-10,2017-10,1116.72,563796000.0,-0.11869436201780403,3.203448970006039
2017-03-11,2017-10,1175.83,283320000.0,-0.07204526800934397,1.1123263772394818
2017-03-12,2017-11,1221.38,227176000.0,0.0,0.0
2017-03-13,2017-11,1231.92,380277000.0,0.008629582930783197,0.6739312251294152
2017-03-14,2017-11,1240.0,245306000.0,0.015245050680377847,0.0798059654188823
2017-03-15,2017-11,1249.61,297805000.0,0.023113199823150632,0.3108999190055288
2017-03-16,2017-11,1187.81,638568000.0,-0.027485303509145576,1.8108955171320913
2017-03-17,2017-11,1100.23,706599000.0,-0.09919107894349022,2.110359368947424
2017-03-18,2017-11,973.82,621302000.0,-0.2026887618922858,1.7348927703630665
2017-03-19,2017-12,1036.74,406648000.0,0.0,0.0
2017-03-20,2017-12,1054.23,286530000.0,0.01687018924706285,-0.2953856898349433
2017-03-21,2017-12,1120.54,337391000.0,0.08083029496305727,-0.17031191595679807
2017-03-22,2017-12,1049.14,380841000.0,0.011960568705750907,-0.06346274910979521
2017-03-23,2017-12,1038.59,248540000.0,0.0017844396859385547,-0.3888080108595149
2017-03-24,2017-12,937.52,491038000.0,-0.09570384088585371,0.20752591922252162
2017-03-25,2017-12,972.78,435803000.0,-0.06169338503385613,0.07169591391080243
2017-03-26,2017-13,966.73,303668000.0,0.0,0.0
2017-03-27,2017-13,1045.77,372535000.0,0.08176016054120594,0.2267838560533213
2017-03-28,2017-13,1047.15,326332000.0,0.08318765322272004,0.0746341399159609
2017-03-29,2017-13,1039.97,298458000.0,0.07576055361890077,-0.01715689503009865
2017-03-30,2017-13,1026.43,352969000.0,0.06175457470027834,0.1623516471936457
2017-03-31,2017-13,1071.79,447287000.0,0.10867563849265038,0.4729474294295086
2017-04-01,2017-13,1080.5,289634000.0,0.11768539302597425,-0.04621494526917558
2017-04-02,2017-14,1102.17,514187000.0,0.0,0.0
2017-04-03,2017-14,1143.81,580444000.0,0.03778001578703827,0.12885778909229528
2017-04-04,2017-14,1133.25,436310000.0,0.02819891668254426,-0.1514565712474255
2017-04-05,2017-14,1124.78,414784000.0,0.02051407677581496,-0.19332071794891736
2017-04-06,2017-14,1182.68,511222000.0,0.07304680766125005,-0.00576638460326695
2017-04-07,2017-14,1176.9,317022000.0,0.0678026075832221,-0.38344998998418867
2017-04-08,2017-14,1175.95,209312000.0,0.06694067158423844,-0.5929263089109604
2017-04-09,2017-15,1187.87,242343000.0,0.0,0.0
2017-04-10,2017-15,1187.13,215883000.0,-0.0006229637923339526,-0.10918409031826792
2017-04-11,2017-15,1205.01,216182000.0,0.01442918837919982,-0.10795030184490573
2017-04-12,2017-15,1200.37,288702000.0,0.010523037032671878,0.1912949827310877
2017-04-13,2017-15,1169.28,351969000.0,-0.015649860674989635,0.45235884675852
2017-04-14,2017-15,1167.54,254827000.0,-0.017114667429937613,0.051513763550009806
2017-04-15,2017-15,1172.52,203559000.0,-0.012922289476121063,-0.16003763261162895
2017-04-16,2017-16,1182.94,183231000.0,0.0,0.0
2017-04-17,2017-16,1193.91,253206000.0,0.00927350499602686,0.3818949850189106
2017-04-18,2017-16,1211.67,270524000.0,0.024286946083486916,0.4764095595177671
2017-04-19,2017-16,1210.29,288061000.0,0.023120361134123302,0.5721193466171117
2017-04-20,2017-16,1229.08,315108000.0,0.03900451417654316,0.71973083157326
2017-04-21,2017-16,1222.05,272167000.0,0.03306169374609014,0.4853763828173181
2017-04-22,2017-16,1231.71,249320000.0,0.041227788391634324,0.36068678334997895
2017-04-23,2017-17,1207.21,258951000.0,0.0,0.0
2017-04-24,2017-17,1250.15,235806000.0,0.035569619204612435,-0.08937984406316257
2017-04-25,2017-17,1265.49,242556000.0,0.048276604733227924,-0.06331313646211056
2017-04-26,2017-17,1281.08,329631000.0,0.061190679334995446,0.2729473915914593
2017-04-27,2017-17,1317.73,449197000.0,0.09154993745909978,0.7346795339658854
2017-04-28,2017-17,1316.48,527489000.0,0.09051449209333917,1.0370224482624124
2017-04-29,2017-17,1321.79,422706000.0,0.09491306400709076,0.6323783264015199
2017-04-30,2017-18,1347.89,413115000.0,0.0,0.0
2017-05-01,2017-18,1421.6,713624000.0,0.054685471366357596,0.7274221463757065
2017-05-02,2017-18,1452.82,477338000.0,0.07784759883966785,0.15546034397201747
2017-05-03,2017-18,1490.09,583796000.0,0.10549822314877311,0.4131561429626134
2017-05-04,2017-18,1537.67,933549000.0,0.1407978395863163,1.2597799644166878
2017-05-05,2017-18,1555.45,946036000.0,0.15398882698143024,1.2900064146787216
2017-05-06,2017-18,1578.8,582530000.0,0.17131219906668926,0.41009162097720964
2017-05-07,2017-19,1596.71,1080030000.0,0.0,0.0
2017-05-08,2017-19,1723.35,1340320000.0,0.07931308753624622,0.24100256474357185
2017-05-09,2017-19,1755.36,1167920000.0,0.09936056015181216,0.08137736914715332
2017-05-10,2017-19,1787.13,915723000.0,0.11925772369434662,-0.15213188522541043
2017-05-11,2017-19,1848.57,799490000.0,0.1577368463903901,-0.25975204392470574
2017-05-12,2017-19,1724.24,740984000.0,0.07987048368207117,-0.3139227614047758
2017-05-13,2017-19,1804.91,579635000.0,0.13039312085475752,-0.463315833819431
2017-05-14,2017-20,1808.91,437196000.0,0.0,0.0
2017-05-15,2017-20,1738.43,731529000.0,-0.03896269023887311,0.6732289407954326
2017-05-16,2017-20,1734.45,959045000.0,-0.041162910260875374,1.1936271146122106
2017-05-17,2017-20,1839.09,1064730000.0,0.01668408046834835,1.435360799275382
2017-05-18,2017-20,1888.65,894321000.0,0.04408179511418475,1.0455836741415752
2017-05-19,2017-20,1987.71,1157290000.0,0.09884405525979734,1.647073623729403
2017-05-20,2017-20,2084.73,961336000.0,0.15247856443935848,1.1988673272399564
2017-05-21,2017-21,2041.2,1147860000.0,0.0,0.0
2017-05-22,2017-21,2173.4,1942220000.0,0.06476582402508324,0.6920356140992805
2017-05-23,2017-21,2320.42,1378750000.0,0.1367920830883793,0.20114822365096785
2017-05-24,2017-21,2443.64,1725380000.0,0.19715853419557106,0.503127559109996
2017-05-25,2017-21,2304.98,2406700000.0,0.12922790515383098,1.096684264631575
2017-05-26,2017-21,2202.42,1763480000.0,0.0789829512051734,0.5363197602495078
2017-05-27,2017-21,2038.87,1700480000.0,-0.0011414854007447683,0.48143501820779533
2017-05-28,2017-22,2155.8,1147140000.0,0.0,0.0
2017-05-29,2017-22,2255.61,994625000.0,0.04629835791817416,-0.1329523859337134
2017-05-30,2017-22,2175.47,1443970000.0,0.009124223026254485,0.2587565597921788
2017-05-31,2017-22,2286.41,1544830000.0,0.06058539753223835,0.3466795683177293
2017-06-01,2017-22,2407.88,1653180000.0,0.11693106967251121,0.44113185836079283
2017-06-02,2017-22,2488.55,1317030000.0,0.15435105297337404,0.14809874993462002
2017-06-03,2017-22,2515.35,1514950000.0,0.1667826328973001,0.3206321809020696
2017-06-04,2017-23,2511.81,1355120000.0,0.0,0.0
2017-06-05,2017-23,2686.81,1369310000.0,0.06967087478750389,0.010471397367022739
2017-06-06,2017-23,2863.2,2089610000.0,0.13989513538046272,0.542011039612728
2017-06-07,2017-23,2732.16,1517710000.0,0.08772558433957989,0.11998199421453459
2017-06-08,2017-23,2805.62,1281170000.0,0.11697142697895146,-0.05457081291693722
2017-06-09,2017-23,2823.81,1348950000.0,0.12421321676400687,-0.004553102308282653
2017-06-10,2017-23,2947.71,2018890000.0,0.17354019611355964,0.4898237794438869
2017-06-11,2017-24,2958.11,1752400000.0,0.0,0.0
2017-06-12,2017-24,2659.63,2569530000.0,-0.10090226529777457,0.46629194247888606
2017-06-13,2017-24,2717.02,1781200000.0,-0.08150136404663788,0.01643460397169605
2017-06-14,2017-24,2506.37,1696560000.0,-0.15271237377920366,-0.03186487103401048
2017-06-15,2017-24,2464.58,2026260000.0,-0.1668396374712232,0.15627710568363384
2017-06-16,2017-24,2518.56,1195190000.0,-0.14859149930191917,-0.31796964163433006
2017-06-17,2017-24,2655.88,1534510000.0,-0.10216996663410083,-0.12433805067336223
2017-06-18,2017-25,2548.29,1178660000.0,0.0,0.0
2017-06-19,2017-25,2589.6,1446840000.0,0.016210870819255208,0.22752956747492914
2017-06-20,2017-25,2721.79,1854190000.0,0.06808487260084206,0.5731338978161642
2017-06-21,2017-25,2689.1,1626580000.0,0.055256662310804394,0.38002477389578004
2017-06-22,2017-25,2705.41,1097940000.0,0.061657032755298546,-0.06848455025198108
2017-06-23,2017-25,2744.91,961319000.0,0.07715762334742116,-0.18439668776407103
2017-06-24,2017-25,2608.72,982750000.0,0.02371394150587247,-0.1662141754195442
